Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
46	-116.37	0.0	-116.37	-116.37	1000.0	-4.8900275	0.10517799	-4.8866105	-8.214384	47000	-2.6226044e-07	39.703373	-0.005019932	-38.17713	0.7732591	0.02252675	0.346	3.0	5540.197285652161
47	-110.97	0.0	-110.97	-110.97	1000.0	-11.174946	1.487631e-05	-11.174892	-11.174962	48000	3.108382e-08	0.44177684	-0.003728559	-0.0061728954	0.7730957	0.0016537748	0.032	79.0	5562.371708869934
48	-115.97	0.0	-115.97	-115.97	1000.0	-12.780946	0.048262052	-11.256507	-12.783769	49000	2.169609e-08	1.1723491	-0.0131924	-1.0558647	0.7840384	0.005032489	0.102	79.0	5583.518805265427
49	-66.56	0.0	-66.56	-66.56	839.0	-11.02764	0.21571887	-10.5452795	-11.736297	50000	-7.3313715e-09	16.201977	-0.005309911	-13.182901	0.76503384	0.01522261	0.294	3.0	6004.4528632164
50	-21.07	0.0	-21.07	-21.07	464.0	-7.3737392	0.04422342	-7.325694	-7.416422	51000	1.0997057e-08	13.237574	-0.012255728	-11.539778	0.7646816	0.005597463	0.156	79.0	6307.640938282013
51	-111.52	0.0	-111.52	-111.52	1000.0	-10.191828	0.031195907	-9.378906	-10.229511	52000	1.2803078e-07	0.7156391	-0.0048582805	-0.62412876	0.7436524	0.0021485584	0.059	79.0	6330.238447666168
52	-16.37	0.0	-16.37	-16.37	235.0	-9.734623	0.5333138	-8.756484	-10.984516	53000	-2.3275614e-08	5.3297496	-0.004080648	-4.494944	0.73806316	0.015739497	0.175	16.0	6986.782566547394
53	-79.06	0.0	-79.06	-79.06	1000.0	-9.967213	0.010641571	-9.688907	-9.981019	54000	-2.2411346e-08	3.53909	-0.0040901722	-3.1320293	0.7382603	0.0054503107	0.045	79.0	7940.611128330231
54	-34.55	0.0	-34.55	-34.55	364.0	-2.7514272	1.253134	-1.7951868	-8.226908	55000	2.3961068e-08	18.41009	-0.002788293	-14.324528	0.727927	0.0190403	0.312	4.0	8101.170605659485
55	-138.45	0.0	-138.45	-138.45	1000.0	-6.8630276	0.021984452	-6.1681905	-6.8642206	56000	-5.8650972e-08	49.523792	-0.0040041697	-45.293694	0.7271452	0.0037750688	0.022	79.0	8120.849253892899
56	-16.26	0.0	-16.26	-16.26	349.0	-13.660346	0.07573056	-13.556353	-13.718937	57000	4.2915346e-08	51.798107	-0.001742602	-49.401188	0.7166394	0.021377288	0.224	4.0	8400.789427042007
57	-34.58	0.0	-34.58	-34.58	731.0	-3.9540482	0.33961347	-3.7649777	-8.79212	58000	-5.39422e-09	5.937162	-0.008477515	-4.285488	0.71593416	0.007973874	0.084	79.0	9062.582362413406
58	-116.16	0.0	-116.16	-116.16	1000.0	-8.978148	0.033546038	-8.367589	-8.99853	59000	-2.2649765e-08	8.252641	-0.004988634	-7.0019746	0.69897854	0.005509387	0.065	79.0	10152.473706960678
59	-107.76	0.0	-107.76	-107.76	1000.0	-11.840652	0.0060339607	-11.653102	-11.841549	60000	-4.4107438e-08	1.2970687	-0.00522901	-1.0290691	0.6983275	0.0061326693	0.044	79.0	10171.862534999847
60	-114.28	0.0	-114.28	-114.28	1000.0	-10.793707	0.000691351	-10.792286	-10.810611	61000	2.7179718e-08	1.3741047	-0.0049323956	-0.57823753	0.6910736	0.002413034	0.03	79.0	10194.691442489624
61	-110.56	0.0	-110.56	-110.56	1000.0	-11.566013	0.00034719936	-11.564861	-11.566493	62000	2.4616718e-08	0.7071899	-0.011990245	-0.09995109	0.6932103	0.004172418	0.068	79.0	10219.465458393097
62	-14.12	0.0	-14.12	-14.12	322.0	-10.193194	1.5352552	-7.9320183	-11.251297	63000	-1.9192695e-08	14.610465	-0.0059378576	-13.614162	0.67156774	0.016419342	0.204	10.0	10437.90225481987
63	-34.39	0.0	-34.39	-34.39	379.0	-8.44797	0.20876479	-8.117004	-8.656852	64000	6.8843367e-09	2.45089	-0.012207975	-0.78433836	0.67012185	0.0019095364	0.105	79.0	10903.195090055466
64	-138.9	0.0	-138.9	-138.9	1000.0	-4.6273046	0.12868512	-4.533728	-8.13747	65000	-3.0994414e-08	82.621796	-0.009128676	-76.51108	0.64516217	0.0012194617	0.068	79.0	10922.425168275833
65	-126.29	0.0	-126.29	-126.29	1000.0	-13.441622	0.00029177105	-13.441342	-13.448266	66000	-3.963709e-09	2.3566368	-0.006710347	-0.19976592	0.6268199	0.0025907236	0.044	79.0	10947.52173447609
66	-109.12	0.0	-109.12	-109.12	1000.0	-13.24747	0.00813442	-12.990367	-13.247816	67000	1.0728836e-09	5.515626	-0.007057626	-3.9665308	0.61460835	0.0022838928	0.049	79.0	12000.440478086472
