Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
38	-53.207497	10.543683	-40.01	-68.56	1000.0	-3.021126	0.36206797	-2.6344223	-3.8179598	156000	-3.3527613e-08	5.6426826	-0.0069838986	-4.312838	0.72050446	0.008383507	0.0775	79.0	858.5436117649078
39	-31.7	20.157536	-0.43	-49.86	833.75	-4.6876903	0.20029667	-4.2865725	-5.51135	160000	2.9802322e-08	5.191837	-0.00455454	-1.06287	0.72647333	0.0051983558	0.08425	79.0	880.68004322052
40	-21.752499	26.118544	3.97	-58.72	595.5	-4.1278076	0.122607	-3.8407059	-4.8179555	164000	0.0	6.8651752	-0.005489244	-1.2561016	0.7254919	0.007634077	0.0825	79.0	902.729124546051
41	-3.9699998	10.927143	3.56	-29.16	402.42856	-3.0271676	0.2560017	-2.6097476	-3.928794	168000	-2.6077032e-08	15.118179	-0.004894629	-5.828476	0.707586	0.00836974	0.09175	79.0	926.4641799926758
42	-15.195999	21.83912	8.04	-45.57	561.0	-0.6204298	0.4797032	0.120475814	-1.9986163	172000	2.2351742e-08	10.854443	-0.0066201733	-4.6878996	0.68952924	0.013134646	0.139	79.0	950.2240200042725
43	-7.0800004	15.2339115	6.8	-33.07	458.14285	-2.024709	0.48447958	-1.3528194	-4.242864	176000	7.450581e-09	10.571836	-0.0053966036	-2.763249	0.6849984	0.008090136	0.10474999	79.0	973.964681148529
44	-7.8950005	11.788764	7.4	-24.03	525.6667	-0.605764	1.3282775	2.3384845	-2.5815573	180000	2.9802322e-08	7.4518023	-0.0055673085	-0.98507506	0.6677269	0.007089384	0.09375	79.0	997.3223550319672
45	-15.028333	16.104794	5.75	-34.78	644.8333	-1.920065	0.22161835	-0.65740305	-2.773082	184000	7.450581e-09	5.3450775	-0.0023793317	-2.2584999	0.6579742	0.016651541	0.227	4.0	1020.739687204361
46	-15.326001	19.05953	4.1	-39.36	542.8	2.0593555	1.8051184	5.9501886	-2.8512175	188000	1.0803342e-07	22.996267	-0.003995694	-16.617867	0.657998	0.0048522837	0.0525	79.0	1044.220976114273
47	-35.2425	21.296774	1.3	-51.73	798.0	-1.5563626	1.5072972	2.0813885	-4.273232	192000	3.7252903e-09	10.778605	-0.005250483	-7.1437707	0.65566987	0.0077131875	0.0705	79.0	1066.4823021888733
