Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
56	-526.62	0.0	-526.62	-526.62	1000.0	-53.731384	1.1184286e-05	-53.731373	-53.73138	57000	-8.010864e-08	1.0112187	0.034024395	-0.46222425	0.83679307	0.082304314	0.527	1.0	847.1853244304657
57	-510.1	0.0	-510.1	-510.1	1000.0	-53.395878	8.084999e-06	-53.395885	-53.395893	58000	4.787445e-07	4.9489717	0.022515614	-3.9916508	0.83675677	0.03424698	0.479	1.0	862.0542547702789
58	-509.59	0.0	-509.59	-509.59	1000.0	-52.076828	3.7024186e-06	-52.076824	-52.07683	59000	2.6315451e-08	3.2469802	0.004890163	-0.34537268	0.83674616	0.023622839	0.363	3.0	876.5580878257751
59	-529.36	0.0	-529.36	-529.36	1000.0	-51.65256	3.662904e-06	-51.652557	-51.65256	60000	-6.395578e-08	3.504518	0.008712045	-1.8781593	0.83668566	0.02078857	0.14	1.0	890.4009051322937
60	-511.79	0.0	-511.79	-511.79	1000.0	-52.570366	3.7609123e-06	-52.570362	-52.57037	61000	1.08122826e-07	1.8628094	0.00212686	-0.8773368	0.83662957	0.016323242	0.216	4.0	904.6195223331451
61	-579.48	0.0	-579.48	-579.48	1000.0	-51.948303	1.5446933e-05	-51.948315	-51.948322	62000	7.677078e-08	35.18477	-0.008806579	-28.720913	0.8364193	0.0037146083	0.055	79.0	920.2999777793884
62	-569.7	0.0	-569.7	-569.7	1000.0	-55.656376	3.7531659e-06	-55.656372	-55.656376	63000	-5.829334e-08	3.5483334	-0.009322902	-2.2414923	0.84793	0.0023369677	0.047	79.0	935.0060226917267
63	-514.82	0.0	-514.82	-514.82	1000.0	-56.801132	3.4501402e-06	-56.80113	-56.801132	64000	-8.1539156e-08	23.406595	-0.00094171666	-19.876068	0.8464128	0.017028743	0.297	2.0	949.9811136722565
64	-423.95	0.0	-423.95	-423.95	1000.0	-53.63454	1.3432935e-06	-53.63454	-53.634544	65000	-2.7036666e-07	117.30568	-0.00038748025	-98.31631	0.8463914	0.02388718	0.329	4.0	964.6445832252502
65	-485.27	0.0	-485.27	-485.27	1000.0	-46.58907	8.867838e-06	-46.589073	-46.589085	66000	-4.172325e-08	3.7461212	-0.00089092826	-2.6962168	0.84579694	0.016002476	0.166	2.0	978.5975518226624
66	-544.22	0.0	-544.22	-544.22	1000.0	-47.61654	5.096584e-06	-47.61654	-47.61655	67000	-1.0728836e-07	41.072647	-0.00817559	-34.890724	0.84550935	0.0044503296	0.072	79.0	994.0967903137207
67	-541.56	0.0	-541.56	-541.56	1000.0	-51.865913	8.472579e-06	-51.865917	-51.865925	68000	-9.3221665e-08	6.199671	0.002523079	-4.923674	0.8376796	0.028625837	0.32	2.0	1008.6915187835693
68	-462.59	0.0	-462.59	-462.59	1000.0	-53.55861	1.0876905e-05	-53.558617	-53.55862	69000	-1.6498565e-07	52.991222	-0.0045662224	-44.34761	0.8376744	0.0036957234	0.044	79.0	1023.5816922187805
69	-599.14	0.0	-599.14	-599.14	1000.0	-48.75714	5.3146277e-06	-48.75714	-48.757156	70000	-3.7384032e-07	113.82808	-0.005199249	-95.26914	0.8198958	0.011321269	0.044	79.0	1038.7634227275848
70	-525.09	0.0	-525.09	-525.09	1000.0	-55.58628	6.718634e-06	-55.586273	-55.586285	71000	2.7656554e-07	8.318645	-0.005736881	-6.6383624	0.8347956	0.0034531115	0.045	79.0	1054.032767534256
71	-485.54	0.0	-485.54	-485.54	1000.0	-53.89488	8.111055e-06	-53.894863	-53.894875	72000	-8.4877016e-08	25.78681	-0.008008901	-22.298851	0.8317809	0.007169518	0.064	79.0	1069.0668606758118
72	-533.17	0.0	-533.17	-533.17	1000.0	-50.444595	5.1406496e-06	-50.444595	-50.444607	73000	-1.5878678e-07	9.216798	-0.00299154	-7.0787725	0.8409234	0.015832674	0.129	4.0	1084.207635641098
73	-494.92	0.0	-494.92	-494.92	1000.0	-52.32273	7.525693e-06	-52.322723	-52.32273	74000	5.8412553e-08	6.634356	-0.010071906	-5.247568	0.8409043	0.007410167	0.046	79.0	1098.61527967453
74	-448.49	0.0	-448.49	-448.49	1000.0	-50.6653	5.978253e-06	-50.665302	-50.66531	75000	-1.8930436e-07	33.648327	-0.008537358	-28.220926	0.8451837	0.0077576065	0.057	79.0	1114.1984026432037
75	-581.42	0.0	-581.42	-581.42	1000.0	-46.66164	5.0377116e-06	-46.661636	-46.66165	76000	5.2452087e-09	119.52732	-0.0017052632	-102.40236	0.8504961	0.019691473	0.239	5.0	1128.7477133274078
76	-541.06	0.0	-541.06	-541.06	1000.0	-53.974125	5.4538164e-06	-53.97413	-53.974136	77000	1.8924474e-08	1.2174915	-8.7019296e-05	-0.2302705	0.85097265	0.017937008	0.255	2.0	1143.9210693836212
77	-536.95	0.0	-536.95	-536.95	1000.0	-54.502995	1.2235608e-05	-54.503006	-54.50301	78000	3.0606984e-08	1.1823757	-0.0029314503	-0.13409531	0.8511448	0.015663575	0.122	8.0	1157.98184466362
78	-562.95	0.0	-562.95	-562.95	1000.0	-54.22723	1.1142573e-05	-54.22722	-54.227226	79000	3.683567e-08	6.737467	-0.010188726	-4.7458596	0.8517683	0.019581588	0.206	39.0	1173.0989689826965
79	-525.92	0.0	-525.92	-525.92	1000.0	-55.878536	7.814079e-06	-55.878525	-55.878532	80000	8.3684924e-08	9.700508	-0.0059083854	-6.9269323	0.86112505	-0.0015583865	0.043	79.0	1188.588872909546
80	-393.62	0.0	-393.62	-393.62	1000.0	-53.876144	3.680738e-06	-53.87614	-53.87615	81000	5.245209e-07	193.15488	0.00049892237	-166.69281	0.8482742	0.02112812	0.215	2.0	1203.234185218811
81	-557.89	0.0	-557.89	-557.89	1000.0	-44.32426	6.7283736e-06	-44.324253	-44.324272	82000	-2.7513505e-07	120.57016	-0.008382826	-100.08913	0.84789854	0.0041956594	0.076	79.0	1218.9145834445953
82	-488.18	0.0	-488.18	-488.18	1000.0	-51.245968	1.1444092e-05	-51.245956	-51.245956	83000	3.6239623e-08	5.2023053	-0.008524858	-4.003138	0.840014	0.0015709869	0.096	79.0	1234.49697971344
83	-513.61	0.0	-513.61	-513.61	1000.0	-49.971672	7.1904765e-06	-49.971664	-49.97167	84000	-8.845329e-08	1.7562852	0.012825833	-1.2282666	0.8392028	0.02461561	0.278	4.0	1249.7766168117523
84	-534.03	0.0	-534.03	-534.03	1000.0	-50.735672	4.18575e-06	-50.735676	-50.73568	85000	4.6610833e-08	9.244125	-0.0067669787	-7.1225395	0.8392591	0.0014247366	0.037	79.0	1265.2972602844238
85	-429.02	0.0	-429.02	-429.02	1000.0	-52.719532	7.537286e-06	-52.719524	-52.71953	86000	-1.194477e-07	93.50833	-0.008612899	-78.528046	0.8296663	0.0019129148	0.062	79.0	1281.0292041301727
86	-576.41	0.0	-576.41	-576.41	1000.0	-46.303	5.4203615e-06	-46.303005	-46.303013	87000	2.5606155e-07	116.565674	-0.006129443	-97.44645	0.8297513	0.0013537117	0.033	79.0	1296.802190065384
87	-537.92	0.0	-537.92	-537.92	1000.0	-53.172688	5.258197e-07	-53.172684	-53.172688	88000	7.259846e-08	0.44065356	0.016479462	-0.33520034	0.8242361	0.02622418	0.308	4.0	1311.8754789829254
88	-514.51	0.0	-514.51	-514.51	1000.0	-53.771057	1.5258789e-05	-53.771072	-53.771072	89000	5.364418e-08	4.17599	-5.0281527e-05	-3.281066	0.8241687	0.018553877	0.308	3.0	1326.9068071842194
89	-531.55	0.0	-531.55	-531.55	1000.0	-52.454403	5.7080415e-06	-52.454395	-52.4544	90000	-8.970499e-09	3.0406463	0.0017102103	-1.0236669	0.8241416	0.018710114	0.142	2.0	1342.2862658500671
