Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
65	-68.59	0.0	-68.59	-68.59	1000.0	-8.2258215	0.00079232204	-8.221633	-8.227002	66000	-2.8133393e-08	1.4006037	-0.009591437	-1.288217	0.7815164	0.004425573	0.099	79.0	1340.3317277431488
66	-112.39	0.0	-112.39	-112.39	1000.0	-7.108264	0.00052827067	-7.105708	-7.1091313	67000	7.390976e-07	15.762609	-0.006600897	-14.849654	0.77278787	0.020457497	0.244	5.0	1359.0862939357758
67	-75.49	0.0	-75.49	-75.49	1000.0	-10.956174	0.000805577	-10.951699	-10.9578	68000	1.4305114e-08	10.770838	-0.008726018	-10.224396	0.77268696	0.0071850345	0.088	79.0	1379.6900362968445
68	-50.68	0.0	-50.68	-50.68	1000.0	-7.7734346	0.0005987222	-7.7715373	-7.7751226	69000	-2.7656554e-07	5.931453	-0.009142075	-5.5589995	0.7611837	0.0089802705	0.095	79.0	1400.6609790325165
69	-104.38	0.0	-104.38	-104.38	1000.0	-5.420157	0.00039826077	-5.4190454	-5.421223	70000	-6.151199e-07	21.770731	-0.009195322	-20.703934	0.7766978	0.019200541	0.176	5.0	1419.4492700099945
70	-73.03	0.0	-73.03	-73.03	1000.0	-9.937951	0.0006720262	-9.9353485	-9.939378	71000	-4.003048e-07	6.6645155	-0.009659254	-6.2229977	0.777182	0.022989642	0.2	3.0	1437.9081635475159
71	-109.26	0.0	-109.26	-109.26	1000.0	-7.4728055	0.0005938895	-7.469799	-7.473969	72000	3.10421e-07	10.524563	-0.006027488	-10.016264	0.7775854	0.01803075	0.214	7.0	1456.423199415207
72	-72.47	0.0	-72.47	-72.47	1000.0	-10.59041	0.00074083434	-10.586288	-10.592018	73000	-1.5354156e-07	9.423815	-0.0010623259	-8.80545	0.7784237	0.01924697	0.188	4.0	1476.5028495788574
73	-115.15	0.0	-115.15	-115.15	1000.0	-7.6759777	0.0017205725	-7.6702147	-7.6806717	74000	3.7384032e-07	12.908623	-0.011023906	-12.300733	0.77862704	0.0036632353	0.077	79.0	1497.5946726799011
74	-25.76	0.0	-25.76	-25.76	1000.0	-11.165046	0.002142813	-11.159372	-11.17104	75000	2.3794175e-07	63.67799	-0.01159159	-60.25641	0.7950644	0.017385906	0.29	4.0	1516.8933081626892
75	-83.57	0.0	-83.57	-83.57	1000.0	-3.5188198	0.014105512	-3.485277	-3.5508907	76000	1.950264e-07	19.557648	-0.0030704709	-18.429195	0.7955338	0.017108792	0.208	11.0	1536.960651397705
76	-54.35	0.0	-54.35	-54.35	1000.0	-7.61242	0.0070886505	-7.5959315	-7.6352644	77000	1.6975403e-07	4.403295	-0.008245771	-4.155441	0.7953248	0.022868253	0.291	4.0	1556.1405143737793
77	-118.2	0.0	-118.2	-118.2	1000.0	-5.799171	0.011371718	-5.7616777	-5.821164	78000	1.5354156e-07	31.866152	-0.017596507	-30.184353	0.7945615	0.00055230607	0.134	79.0	1576.6630408763885
78	-94.37	0.0	-94.37	-94.37	1000.0	-11.299917	0.001308423	-11.296996	-11.3029995	79000	-2.541542e-07	3.090503	-0.009604832	-2.7803402	0.76741934	0.021456234	0.261	4.0	1596.3412580490112
79	-106.41	0.0	-106.41	-106.41	1000.0	-9.470851	0.005814037	-9.457262	-9.490362	80000	-1.3923645e-07	1.1756401	-0.0049761906	-1.0740759	0.76663744	0.01699399	0.216	10.0	1615.8372752666473
80	-92.02	0.0	-92.02	-92.02	1000.0	-10.526578	0.0044181426	-10.518242	-10.5427265	81000	-6.771088e-08	1.5927391	-0.0043051415	-1.5144712	0.76509756	0.018961914	0.282	5.0	1634.9954814910889
81	-72.69	0.0	-72.69	-72.69	1000.0	-9.268093	0.008845231	-9.252226	-9.301202	82000	2.0742416e-08	3.7929502	-0.013446474	-3.552311	0.764806	0.0123409685	0.079	79.0	1656.3201718330383
82	-129.44	0.0	-129.44	-129.44	1000.0	-7.6908503	0.0032972079	-7.6843123	-7.702482	83000	-2.1743774e-07	24.09882	-0.008030669	-22.955042	0.7587069	0.0030677165	0.092	79.0	1677.0127964019775
83	-99.64	0.0	-99.64	-99.64	1000.0	-12.562254	0.0017607772	-12.557619	-12.566982	84000	-5.0544738e-08	5.5666795	-0.0096345935	-5.0350347	0.7413481	0.015021932	0.252	7.0	1695.9779815673828
84	-51.25	0.0	-51.25	-51.25	1000.0	-10.107232	0.010780363	-10.087119	-10.1481495	85000	-6.2179566e-07	22.103945	-0.005759842	-21.020483	0.74039525	0.017643694	0.258	4.0	1715.6630463600159
85	-52.33	0.0	-52.33	-52.33	1000.0	-6.3587375	0.064135335	-6.216106	-6.5901356	86000	2.1839142e-07	1.2298334	-0.011467841	-1.1101655	0.74017453	0.024613151	0.269	3.0	1735.3284974098206
86	-29.15	0.0	-29.15	-29.15	1000.0	-4.80185	0.112882696	-4.5769224	-5.2373133	87000	-1.3780594e-07	3.4497018	-0.012236425	-3.0333433	0.74005795	0.0062837275	0.099	79.0	1756.3785917758942
87	-76.01	0.0	-76.01	-76.01	1000.0	-1.861408	0.24415834	-1.4328976	-2.722701	88000	-5.8650972e-08	27.11066	-0.008119165	-25.725346	0.73579746	0.022096114	0.224	5.0	1776.363310098648
88	-68.21	0.0	-68.21	-68.21	1000.0	-7.0975623	0.0038314061	-7.0910563	-7.117316	89000	-6.711483e-08	0.124525696	-0.008298506	-0.06929645	0.7354177	0.010207771	0.054	79.0	1797.7439768314362
89	-53.13	0.0	-53.13	-53.13	1000.0	-6.706391	0.008775885	-6.6902246	-6.7454357	90000	-3.5881996e-08	2.342804	-0.0054724393	-1.9655967	0.72799057	0.017396221	0.128	8.0	1816.8922061920166
90	-24.95	0.0	-24.95	-24.95	1000.0	-5.511242	0.0092147775	-5.496165	-5.551379	91000	2.6845933e-07	7.792868	-0.015983878	-7.272879	0.72696584	0.00999506	0.119	79.0	1837.5621960163116
